code,year,povertyrate,povertytargetmet,gdppc,gdppc_need_baseline,ghgpc,ghgpc_need_baseline,ghgpc_need_energy,ghgpc_need_equality,targetgdppc_baseline,targetgdppc_equality
TUV,2044,,,9377.1563,4746.6304,,1.1725409,.83306897,1.1725409,4746.6304,4746.6304
TUV,2045,,,9667.6514,4746.6304,,1.1678025,.81691116,1.1678025,4746.6304,4746.6304
TUV,2046,,,9967.1465,4746.6304,,1.1630832,.80106676,1.1630832,4746.6304,4746.6304
TUV,2047,,,10275.919,4746.6304,,1.158383,.78552967,1.158383,4746.6304,4746.6304
TUV,2048,,,10594.258,4746.6304,,1.1537018,.77029389,1.1537018,4746.6304,4746.6304
TUV,2049,,,10922.458,4746.6304,,1.1490394,.75535363,1.1490394,4746.6304,4746.6304
TUV,2050,,,11260.825,4746.6304,,1.1443959,.74070317,1.1443959,4746.6304,4746.6304
TWN,1991,0,,17108.971,,,,,,59063.512,59063.512
TWN,1992,.1247026696801186,,18355.471,,,,,,59063.512,59063.512
TWN,1993,.2494053393602371,,19426.16,,,,,,59063.512,59063.512
TWN,1994,.3741080164909363,,20703.77,,,,,,59063.512,59063.512
TWN,1995,.4988106787204742,,21863.83,,,,,,59063.512,59063.512
TWN,1996,.2494053393602371,,23033.1,,,,,,59063.512,59063.512
TWN,1997,0,,24182.689,,,,,,59063.512,59063.512
TWN,1998,0,,24986.051,,,,,,59063.512,59063.512
TWN,1999,0,,26470.391,,,,,,59063.512,59063.512
TWN,2000,0,,27909.029,,,,,,59063.512,59063.512
TWN,2001,0,,27359.57,,,,,,59063.512,59063.512
TWN,2002,0,,28711.619,,,,,,59063.512,59063.512
TWN,2003,0,,29813.67,,,,,,59063.512,59063.512
TWN,2004,0,,31767.359,,,,,,59063.512,59063.512
TWN,2005,0,,33358.051,,,,,,59063.512,59063.512
TWN,2006,0,,35119.301,,,,,,59063.512,59063.512
TWN,2007,0,,37391.422,,,,,,59063.512,59063.512
TWN,2008,.0803351402282715,,37561.5,,,,,,59063.512,59063.512
TWN,2009,.160670280456543,,36823.398,,,,,,59063.512,59063.512
TWN,2010,.2410054057836533,,40521.891,,,,,,59063.512,59063.512
TWN,2011,.160670280456543,,41897.102,,,,,,59063.512,59063.512
TWN,2012,.0803351402282715,,42660.859,,,,,,59063.512,59063.512
TWN,2013,0,,43612.48,,,,,,59063.512,59063.512
TWN,2014,0,,45553.262,,,,,,59063.512,59063.512
TWN,2015,0,,46106.211,,,,,,59063.512,59063.512
TWN,2016,0,,47008.922,,,,,,59063.512,59063.512
TWN,2017,0,,48500.852,,,,,,59063.512,59063.512
TWN,2018,0,,49815.031,,,,,,59063.512,59063.512
TWN,2019,0,,51310.48,,,,,,59063.512,59063.512
TWN,2020,,,53128.309,,,,,,59063.512,59063.512
TWN,2021,,,57069.488,,,,,,59063.512,59063.512
TWN,2022,0,1,59063.512,59063.512,6.792457580566406,6.7924576,6.7924576,6.7924576,59063.512,59063.512
TWN,2023,,,60778.75,59063.512,,6.7658305,6.6607122,6.7658305,59063.512,59063.512
TWN,2024,,,62073.648,59063.512,,6.7393079,6.5315218,6.7393079,59063.512,59063.512
TWN,2025,,,63320.371,59063.512,,6.7128887,6.4048371,6.7128887,59063.512,59063.512
TWN,2026,,,64588.66,59063.512,,6.6865735,6.2806096,6.6865735,59063.512,59063.512
TWN,2027,,,65882.539,59063.512,,6.6603613,6.158792,6.6603613,59063.512,59063.512
TWN,2028,,,67202.336,59063.512,,6.6342516,6.0393367,6.6342516,59063.512,59063.512
TWN,2029,,,68548.57,59063.512,,6.6082449,5.9221983,6.6082449,59063.512,59063.512
TWN,2030,,,69921.773,59063.512,,6.5823398,5.807332,6.5823398,59063.512,59063.512
TWN,2031,,,71322.492,59063.512,,6.5565357,5.694694,6.5565357,59063.512,59063.512
TWN,2032,,,72751.266,59063.512,,6.5308337,5.5842404,6.5308337,59063.512,59063.512
TWN,2033,,,74208.664,59063.512,,6.5052319,5.4759293,6.5052319,59063.512,59063.512
TWN,2034,,,75695.258,59063.512,,6.4797306,5.3697186,6.4797306,59063.512,59063.512
TWN,2035,,,77211.633,59063.512,,6.454329,5.2655683,6.454329,59063.512,59063.512
TWN,2036,,,78758.383,59063.512,,6.4290276,5.1634378,6.4290276,59063.512,59063.512
TWN,2037,,,80336.117,59063.512,,6.4038248,5.0632887,6.4038248,59063.512,59063.512
TWN,2038,,,81945.461,59063.512,,6.3787212,4.9650817,6.3787212,59063.512,59063.512
TWN,2039,,,83587.039,59063.512,,6.3537159,4.8687797,6.3537159,59063.512,59063.512
TWN,2040,,,85261.508,59063.512,,6.3288083,4.7743454,6.3288083,59063.512,59063.512
TWN,2041,,,86969.516,59063.512,,6.3039985,4.6817427,6.3039985,59063.512,59063.512
TWN,2042,,,88711.742,59063.512,,6.2792864,4.5909362,6.2792864,59063.512,59063.512
TWN,2043,,,90488.867,59063.512,,6.2546706,4.5018911,6.2546706,59063.512,59063.512
TWN,2044,,,92301.594,59063.512,,6.2301517,4.4145727,6.2301517,59063.512,59063.512
TWN,2045,,,94150.633,59063.512,,6.2057285,4.3289485,6.2057285,59063.512,59063.512
TWN,2046,,,96036.719,59063.512,,6.1814013,4.2449846,6.1814013,59063.512,59063.512
TWN,2047,,,97960.586,59063.512,,6.1571693,4.1626496,6.1571693,59063.512,59063.512
TWN,2048,,,99922.992,59063.512,,6.1330328,4.0819111,6.1330328,59063.512,59063.512
TWN,2049,,,101924.71,59063.512,,6.1089902,4.002739,6.1089902,59063.512,59063.512
TWN,2050,,,103966.53,59063.512,,6.0850425,3.9251022,6.0850425,59063.512,59063.512
TZA,1991,68.08409881591797,,1374.6515,,.14,,,,7624.3516,4882.9512
TZA,1992,69.65937042236328,,1336.3802,,.14,,,,7624.3516,4882.9512
TZA,1993,72.50978851318359,,1307.6709,,.14,,,,7624.3516,4882.9512
TZA,1994,75.15657806396484,,1286.4888,,.16,,,,7624.3516,4882.9512
TZA,1995,76.78139495849609,,1294.0114,,.18,,,,7624.3516,4882.9512
TZA,1996,78.14757537841797,,1317.5598,,.19,,,,7624.3516,4882.9512
TZA,1997,79.63867950439453,,1331.3732,,.18,,,,7624.3516,4882.9512
TZA,1998,81.12899780273438,,1349.2059,,.18,,,,7624.3516,4882.9512
TZA,1999,82.13767242431641,,1382.1062,,.17,,,,7624.3516,4882.9512
TZA,2000,83.63044738769531,,1409.454,,.19,,,,7624.3516,4882.9512
TZA,2001,81.83592987060547,,1456.5668,,.19,,,,7624.3516,4882.9512
TZA,2002,77.54965972900391,,1518.0945,,.2,,,,7624.3516,4882.9512
TZA,2003,73.85585784912109,,1574.7776,,.2,,,,7624.3516,4882.9512
TZA,2004,69.31298065185547,,1645.84,,.23,,,,7624.3516,4882.9512
TZA,2005,64.30638122558594,,1719.7278,,.25,,,,7624.3516,4882.9512
TZA,2006,60.33079528808594,,1781.2776,,.26,,,,7624.3516,4882.9512
TZA,2007,56.2407112121582,,1848.9855,,.24,,,,7624.3516,4882.9512
TZA,2008,54.28835678100586,,1899.4821,,.24,,,,7624.3516,4882.9512
TZA,2009,52.45556259155273,,1943.0409,,.23,,,,7624.3516,4882.9512
TZA,2010,49.64508438110352,,2006.9713,,.25,,,,7624.3516,4882.9512
TZA,2011,45.63388442993164,,2098.2766,,.27,,,,7624.3516,4882.9512
TZA,2012,44.75474548339844,,2128.5288,,.3,,,,7624.3516,4882.9512
TZA,2013,44.70689392089844,,2205.9514,,.32,,,,7624.3516,4882.9512
TZA,2014,44.72573471069336,,2284.9617,,.3,,,,7624.3516,4882.9512
TZA,2015,44.90571975708008,,2354.1389,,.31,,,,7624.3516,4882.9512
TZA,2016,44.82686233520508,,2441.637,,.28,,,,7624.3516,4882.9512
TZA,2017,44.79425048828125,,2530.6033,,.29,,,,7624.3516,4882.9512
TZA,2018,44.85131454467773,,2590.2012,,.28,,,,7624.3516,4882.9512
TZA,2019,43.08327484130859,,2660.6375,,.28,,,,7624.3516,4882.9512
TZA,2020,,,2635.3567,,,,,,7624.3516,4882.9512
TZA,2021,,,2669.4333,,,,,,7624.3516,4882.9512
TZA,2022,42.1,0,2708.3171,2708.3171,.2773568332195282,.27735683,.27735683,.27735683,7624.3516,4882.9512
TZA,2023,,,2765.9392,2765.9392,,.31722638,.31536773,.31722638,7624.3516,4882.9512
TZA,2024,,,2852.8872,2852.8872,,.3190608,.31533289,.3190608,7624.3516,4882.9512
TZA,2025,,,2948.137,2948.137,,.32152721,.31590852,.32152721,7624.3516,4882.9512
TZA,2026,,,3056.959,3056.959,,.32514298,.31758937,.32514298,7624.3516,4882.9512
TZA,2027,,,3175.8584,3175.8584,,.32944253,.31990352,.32944253,7624.3516,4882.9512
TZA,2028,,,3299.3823,3299.3823,,.33379892,.32223454,.33379892,7624.3516,4882.9512
TZA,2029,,,3427.7107,3427.7107,,.33821252,.32458216,.33821252,7624.3516,4882.9512
TZA,2030,,,3561.0303,3561.0303,,.34268489,.32694727,.34268489,7624.3516,4882.9512
TZA,2031,,,3699.5354,3699.5354,,.3472164,.32932961,.3472164,7624.3516,4882.9512
TZA,2032,,,3843.4275,3843.4275,,.35180783,.33172929,.35180783,7624.3516,4882.9512
TZA,2033,,,3992.9163,3992.9163,,.35645995,.3341465,.35645995,7624.3516,4882.9512
TZA,2034,,,4148.2192,4148.2192,,.36117363,.33658129,.36117363,7624.3516,4882.9512
TZA,2035,,,4309.563,4309.563,,.36594918,.33903342,.36594918,7624.3516,4882.9512
TZA,2036,,,4477.1821,4477.1821,,.37078831,.34150383,.37078831,7624.3516,4882.9512
TZA,2037,,,4651.3208,4651.3208,,.37569144,.34399223,.37569144,7624.3516,4882.9512
TZA,2038,,,4832.2324,4832.2324,,.3806594,.34649879,.3806594,7624.3516,4882.9512
TZA,2039,,,5020.1807,5020.1807,,.38569307,.34902358,.37491333,7624.3516,4882.9512
TZA,2040,,,5215.439,5215.439,,.39079329,.35156679,.3653315,7624.3516,4882.9512
TZA,2041,,,5418.2915,5418.2915,,.39596096,.35412854,.35599452,7624.3516,4882.9512
TZA,2042,,,5629.0342,5629.0342,,.40119696,.35670894,.3468962,7624.3516,4882.9512
TZA,2043,,,5847.9736,5847.9736,,.40650174,.35930771,.33803043,7624.3516,4882.9512
TZA,2044,,,6075.4287,6075.4287,,.41187713,.36192584,.32939121,7624.3516,4882.9512
TZA,2045,,,6311.7305,6311.7305,,.41732362,.36456305,.3209728,7624.3516,4882.9512
TZA,2046,,,6557.2231,6557.2231,,.42284209,.36721951,.31276953,7624.3516,4882.9512
TZA,2047,,,6812.2642,6812.2642,,.42843357,.36989528,.30477592,7624.3516,4882.9512
TZA,2048,,,7077.2251,7077.2251,,.43409896,.37259057,.29698664,7624.3516,4882.9512
TZA,2049,,,7352.4912,7352.4912,,.4398393,.3753055,.28939641,7624.3516,4882.9512
TZA,2050,,,7638.4639,7624.3511,,.44481301,.37732553,.28200015,7624.3516,4882.9512
UGA,1991,64.03569793701172,,932.28986,,.17,,,,7078.1904,4141.0776
UGA,1992,65.69122314453125,,932.57019,,.17,,,,7078.1904,4141.0776
UGA,1993,65.98313903808594,,977.85559,,.17,,,,7078.1904,4141.0776
UGA,1994,65.04963684082031,,1008.0113,,.16,,,,7078.1904,4141.0776
UGA,1995,63.69184875488281,,1090.0442,,.17,,,,7078.1904,4141.0776
UGA,1996,64.69968414306641,,1153.9064,,.18,,,,7078.1904,4141.0776
UGA,1997,65.61042785644531,,1177.8899,,.19,,,,7078.1904,4141.0776
UGA,1998,65.98375701904297,,1200.446,,.19,,,,7078.1904,4141.0776
UGA,1999,67.45661926269531,,1259.7386,,.18,,,,7078.1904,4141.0776
UGA,2000,68.96877288818359,,1260.9845,,.18,,,,7078.1904,4141.0776
UGA,2001,68.07635498046875,,1286.1707,,.18,,,,7078.1904,4141.0776
UGA,2002,66.94570922851563,,1355.2402,,.19,,,,7078.1904,4141.0776
UGA,2003,65.13454437255859,,1397.7982,,.2,,,,7078.1904,4141.0776
UGA,2004,62.66879272460938,,1446.1509,,.2,,,,7078.1904,4141.0776
UGA,2005,59.50469970703125,,1489.7782,,.21,,,,7078.1904,4141.0776
UGA,2006,55.87784194946289,,1599.2156,,.22,,,,7078.1904,4141.0776
UGA,2007,52.24540328979492,,1679.9562,,.23,,,,7078.1904,4141.0776
UGA,2008,49.47172927856445,,1769.5244,,.24,,,,7078.1904,4141.0776
UGA,2009,47.86148834228516,,1830.9547,,.26,,,,7078.1904,4141.0776
UGA,2010,43.92159652709961,,1873.5138,,.25,,,,7078.1904,4141.0776
UGA,2011,40.07614898681641,,1985.2714,,.25,,,,7078.1904,4141.0776
UGA,2012,38.42126846313477,,1996.9174,,.24,,,,7078.1904,4141.0776
UGA,2013,38.02331924438477,,2002.7227,,.24,,,,7078.1904,4141.0776
UGA,2014,38.85985946655273,,2035.5842,,.24,,,,7078.1904,4141.0776
UGA,2015,40.11151885986328,,2067.5889,,.26,,,,7078.1904,4141.0776
UGA,2016,42.03273391723633,,2088.6475,,.24,,,,7078.1904,4141.0776
UGA,2017,42.41501235961914,,2074.6523,,.24,,,,7078.1904,4141.0776
UGA,2018,41.11921691894531,,2124.7922,,.26,,,,7078.1904,4141.0776
UGA,2019,40.54864501953125,,2182.8997,,.25,,,,7078.1904,4141.0776
UGA,2020,,,2175.031,,,,,,7078.1904,4141.0776
UGA,2021,,,2182.5706,,,,,,7078.1904,4141.0776
UGA,2022,39.3,0,2212.386,2212.386,.2490724325180054,.24907243,.24907243,.24907243,7078.1904,4141.0776
UGA,2023,,,2274.6387,2306.2097,,.26337025,.25304744,.25990492,7078.1904,4141.0776
UGA,2024,,,2340.7898,2404.0125,,.2727485,.25178671,.26585242,7078.1904,4141.0776
UGA,2025,,,2443.0522,2505.9629,,.28246066,.25053227,.27564359,7078.1904,4141.0776
UGA,2026,,,2521.1052,2612.2368,,.29251871,.24928407,.28270608,7078.1904,4141.0776
UGA,2027,,,2576.4841,2723.0176,,.30293477,.248042,.28725365,7078.1904,4141.0776
UGA,2028,,,2633.0796,2838.4963,,.31372184,.24680622,.29187456,7078.1904,4141.0776
UGA,2029,,,2690.9182,2958.8726,,.324893,.24557659,.29656982,7078.1904,4141.0776
UGA,2030,,,2750.0273,3084.3535,,.33646199,.24435307,.30134061,7078.1904,4141.0776
UGA,2031,,,2810.4348,3215.156,,.34844279,.24313559,.30618793,7078.1904,4141.0776
UGA,2032,,,2872.1692,3351.5056,,.36085021,.24192415,.31111345,7078.1904,4141.0776
UGA,2033,,,2935.2595,3493.6377,,.37369969,.24071893,.31611797,7078.1904,4141.0776
UGA,2034,,,2999.7358,3641.7974,,.38700646,.23951954,.32120332,7078.1904,4141.0776
UGA,2035,,,3065.6284,3796.2402,,.40078706,.23832612,.32637003,7078.1904,4141.0776
UGA,2036,,,3132.9685,3957.2327,,.41505867,.23713882,.33162022,7078.1904,4141.0776
UGA,2037,,,3201.7876,4125.0527,,.42983815,.23595726,.33695483,7078.1904,4141.0776
UGA,2038,,,3272.1184,4299.9897,,.44514441,.23478177,.34237528,7078.1904,4141.0776
UGA,2039,,,3343.9941,4482.3457,,.4609952,.23361197,.34788293,7078.1904,4141.0776
UGA,2040,,,3417.4487,4672.4351,,.47741041,.23244798,.35347879,7078.1904,4141.0776
UGA,2041,,,3492.5168,4870.5854,,.49441049,.23128997,.35916504,7078.1904,4141.0776
UGA,2042,,,3569.2339,5077.1392,,.51201558,.23013756,.36494279,7078.1904,4141.0776
UGA,2043,,,3647.6362,5292.4526,,.53024751,.2289909,.37081346,7078.1904,4141.0776
UGA,2044,,,3727.7607,5516.897,,.54912907,.22785009,.37677857,7078.1904,4141.0776
UGA,2045,,,3809.6453,5750.8599,,.56868255,.22671483,.38283953,7078.1904,4141.0776
UGA,2046,,,3893.3284,5994.7446,,.58893275,.22558537,.38899764,7078.1904,4141.0776
UGA,2047,,,3978.8496,6248.9722,,.60990357,.22446139,.39525515,7078.1904,4141.0776
UGA,2048,,,4066.2495,6513.981,,.63162118,.223343,.4016133,7078.1904,4141.0776
UGA,2049,,,4155.5693,6790.2285,,.65411252,.22223035,.4067063,7078.1904,4141.0776
UGA,2050,,,4246.8511,7078.1914,,.67740434,.22112307,.40471011,7078.1904,4141.0776
UKR,1991,2.930989503860474,,14967.733,,12.95,,,,,
UKR,1992,3.906744718551636,,13447.164,,11.22,,,,,
UKR,1993,1.946016192436218,,11531.299,,9.800000000000001,,,,,
UKR,1994,4.842902660369873,,8934.7754,,8.220000000000001,,,,,
UKR,1995,7.100866794586182,,7906.957,,7.99,,,,,
UKR,1996,7.20801305770874,,7179.6777,,7.05,,,,,
UKR,1997,6.587876796722412,,7028.0464,,6.73,,,,,
UKR,1998,5.871204376220703,,6956.3989,,6.38,,,,,
UKR,1999,11.72640609741211,,7008.2437,,6.39,,,,,
UKR,2000,4.512905120849609,,7496.813,,6.28,,,,,
UKR,2001,3.55942440032959,,8242.7031,,6.41,,,,,
UKR,2002,2.662997007369995,,8765.6826,,6.53,,,,,
UKR,2003,1.138515949249268,,9678.0869,,7.12,,,,,
UKR,2004,.929671585559845,,10902.038,,6.68,,,,,
UKR,2005,.3968114852905273,,11319.511,,6.47,,,,,
UKR,2006,.1604521423578262,,12259.158,,6.66,,,,,
UKR,2007,.1020307764410973,,13345.771,,6.87,,,,,
UKR,2008,.0268210880458355,,13719.271,,6.66,,,,,
UKR,2009,.0693182647228241,,11694.448,,5.65,,,,,
UKR,2010,.0125367976725101,,12221.44,,6.08,,,,,
UKR,2011,.0113485818728805,,12933.356,,6.37,,,,,
UKR,2012,.1138470396399498,,12985.087,,6.26,,,,,
UKR,2013,.0044146459549665,,13020.601,,6.11,,,,,
UKR,2014,.0122762741521001,,12385.813,,5.4,,,,,
UKR,2015,.1232167631387711,,11216.118,,4.35,,,,,
UKR,2016,.0983474999666214,,11536.316,,4.6,,,,,
UKR,2017,.0322239510715008,,11860.561,,4.02,,,,,
UKR,2018,.0099352234974504,,12336.927,,4.28,,,,,
UKR,2019,0,,12804.955,,4.05,,,,,
UKR,2020,,,12407.79,,,,,,,
UKR,2021,,,12943.614,,,,,,,
UKR,2022,.1,1,,,3.660214900970459,3.6602149,3.6602149,3.6602149,,
UKR,2023,,,,,,3.5184255,3.5184255,3.5184255,,
UKR,2024,,,,,,3.382129,3.382129,3.382129,,
UKR,2025,,,,,,3.2511122,3.2511122,3.2511122,,
UKR,2026,,,,,,3.1251707,3.1251707,3.1251707,,
UKR,2027,,,,,,3.0041082,3.0041082,3.0041082,,
UKR,2028,,,15028.3,13162.781,,2.8877351,2.8877351,2.8877351,,
UKR,2029,,,15379.409,13162.781,,2.7758701,2.7758701,2.7758701,,
UKR,2030,,,15738.722,13162.781,,2.6683385,2.6683385,2.6683385,,
UKR,2031,,,16106.429,13162.781,,2.5649726,2.5649726,2.5649726,,
UKR,2032,,,16482.727,13162.781,,2.465611,2.465611,2.465611,,
UKR,2033,,,16867.816,13162.781,,2.3700981,2.3700981,2.3700981,,
UKR,2034,,,17261.902,13162.781,,2.2782855,2.2782855,2.2782855,,
UKR,2035,,,17665.195,13162.781,,2.1900294,2.1900294,2.1900294,,
UKR,2036,,,18077.91,13162.781,,2.1051919,2.1051919,2.1051919,,
UKR,2037,,,18500.268,13162.781,,2.0236411,2.0236411,2.0236411,,
UKR,2038,,,18932.492,13162.781,,1.9452496,1.9452496,1.9452496,,
UKR,2039,,,19374.816,13162.781,,1.8698945,1.8698945,1.8698945,,
UKR,2040,,,19827.475,13162.781,,1.7974586,1.7974586,1.7974586,,
UKR,2041,,,20290.707,13162.781,,1.7278287,1.7278287,1.7278287,,
UKR,2042,,,20764.764,13162.781,,1.6608962,1.6608962,1.6608962,,
UKR,2043,,,21249.895,13162.781,,1.5965564,1.5965564,1.5965564,,
UKR,2044,,,21746.359,13162.781,,1.5347091,1.5347091,1.5347091,,
UKR,2045,,,22254.424,13162.781,,1.4752575,1.4752575,1.4752575,,
UKR,2046,,,22774.359,13162.781,,1.4181091,1.4181091,1.4181091,,
UKR,2047,,,23306.441,13162.781,,1.3631744,1.3631744,1.3631744,,
UKR,2048,,,23850.955,13162.781,,1.3103678,1.3103678,1.3103678,,
UKR,2049,,,24408.189,13162.781,,1.2596067,1.2596067,1.2596067,,
UKR,2050,,,24978.443,13162.781,,1.2108121,1.2108121,1.2108121,,
URY,1991,1.812070250511169,,11377.031,,1.38,,,,23518.063,23518.063
URY,1992,1.470221400260925,,12190.648,,1.5,,,,23518.063,23518.063
URY,1993,1.371869206428528,,12422.959,,1.4,,,,23518.063,23518.063
URY,1994,1.035114169120789,,13230.032,,1.29,,,,23518.063,23518.063
URY,1995,1.144568562507629,,12944.996,,1.43,,,,23518.063,23518.063
URY,1996,.9130556583404541,,13569.809,,1.64,,,,23518.063,23518.063
URY,1997,.6554852724075317,,14627.128,,1.65,,,,23518.063,23518.063
URY,1998,.5640882849693298,,15191.048,,1.7,,,,23518.063,23518.063
URY,1999,.6295910477638245,,14820.123,,2.01,,,,23518.063,23518.063
URY,2000,.6871917247772217,,14482.755,,1.61,,,,23518.063,23518.063
URY,2001,.8221157789230347,,13901.994,,1.41,,,,23518.063,23518.063
URY,2002,1.217842936515808,,12824.873,,1.28,,,,23518.063,23518.063
URY,2003,1.148290991783142,,12937.427,,1.27,,,,23518.063,23518.063
URY,2004,.9089412689208984,,13593.732,,1.62,,,,23518.063,23518.063
URY,2005,.6614282131195068,,14606.466,,1.61,,,,23518.063,23518.063
URY,2006,.5640882849693298,,15188.645,,1.89,,,,23518.063,23518.063
URY,2007,.3809727728366852,,16151.369,,1.75,,,,23518.063,23518.063
URY,2008,.2275779843330383,,17266.531,,2.33,,,,23518.063,23518.063
URY,2009,.2822002470493317,,17948.43,,2.25,,,,23518.063,23518.063
URY,2010,.1691162437200546,,19293.74,,1.86,,,,23518.063,23518.063
URY,2011,.1394185572862625,,20231.572,,2.24,,,,23518.063,23518.063
URY,2012,.1693852990865707,,20885.105,,2.51,,,,23518.063,23518.063
URY,2013,.1742480099201202,,21786.213,,2.17,,,,23518.063,23518.063
URY,2014,.1534617841243744,,22419.043,,1.92,,,,23518.063,23518.063
URY,2015,.1497659385204315,,22425.83,,1.96,,,,23518.063,23518.063
URY,2016,.092271663248539,,22724.021,,1.93,,,,23518.063,23518.063
URY,2017,.0663459077477455,,23009.875,,1.8,,,,23518.063,23518.063
URY,2018,.0558499544858932,,23035.084,,1.92,,,,23518.063,23518.063
URY,2019,.1020720079541206,,23032.734,,1.9,,,,23518.063,23518.063
URY,2020,,,21548.119,,,,,,23518.063,23518.063
URY,2021,,,22415.404,,,,,,23518.063,23518.063
URY,2022,0,1,23518.063,23518.063,1.77415406703949,1.7741541,1.7741541,1.7741541,23518.063,23518.063
URY,2023,,,24273.752,23518.063,,1.7397295,1.7241839,1.7397295,23518.063,23518.063
URY,2024,,,24850.084,23518.063,,1.7059729,1.6756213,1.7059729,23518.063,23518.063
URY,2025,,,25392.973,23518.063,,1.6728714,1.6284263,1.6728714,23518.063,23518.063
URY,2026,,,25873.996,23518.063,,1.640412,1.5825605,1.640412,23518.063,23518.063
URY,2027,,,26364.135,23518.063,,1.6085825,1.5379868,1.6085825,23518.063,23518.063
URY,2028,,,26863.559,23518.063,,1.5773706,1.4946684,1.5773706,23518.063,23518.063
URY,2029,,,27372.443,23518.063,,1.5467644,1.4525701,1.5467644,23518.063,23518.063
URY,2030,,,27890.967,23518.063,,1.5167519,1.4116575,1.5167519,23518.063,23518.063
URY,2031,,,28419.314,23518.063,,1.4873219,1.3718972,1.4873219,23518.063,23518.063
URY,2032,,,28957.67,23518.063,,1.4584628,1.3332568,1.4584628,23518.063,23518.063
URY,2033,,,29506.223,23518.063,,1.4301637,1.2957048,1.4301637,23518.063,23518.063
URY,2034,,,30065.168,23518.063,,1.4024137,1.2592105,1.4024137,23518.063,23518.063
URY,2035,,,30634.701,23518.063,,1.3752022,1.223744,1.3752022,23518.063,23518.063
URY,2036,,,31215.023,23518.063,,1.3485186,1.1892765,1.3485186,23518.063,23518.063
URY,2037,,,31806.338,23518.063,,1.3223529,1.1557797,1.3223529,23518.063,23518.063
URY,2038,,,32408.855,23518.063,,1.2966948,1.1232265,1.2966948,23518.063,23518.063
URY,2039,,,33022.785,23518.063,,1.2715346,1.0915902,1.2715346,23518.063,23518.063
URY,2040,,,33648.344,23518.063,,1.2468625,1.0608448,1.2468625,23518.063,23518.063
URY,2041,,,34285.754,23518.063,,1.2226692,1.0309654,1.2226692,23518.063,23518.063
URY,2042,,,34935.238,23518.063,,1.1989453,1.0019276,1.1989453,23518.063,23518.063
URY,2043,,,35597.027,23518.063,,1.1756817,.97370768,1.1756817,23518.063,23518.063
URY,2044,,,36271.352,23518.063,,1.1528696,.94628263,1.1528696,23518.063,23518.063
URY,2045,,,36958.449,23518.063,,1.1305001,.91962993,1.1305001,23518.063,23518.063
URY,2046,,,37658.563,23518.063,,1.1085645,.89372802,1.1085645,23518.063,23518.063
URY,2047,,,38371.941,23518.063,,1.0870547,.86855561,1.0870547,23518.063,23518.063
URY,2048,,,39098.832,23518.063,,1.0659622,.84409219,1.0659622,23518.063,23518.063
URY,2049,,,39839.492,23518.063,,1.0452789,.8203178,1.0452789,23518.063,23518.063
URY,2050,,,40594.184,23518.063,,1.024997,.79721302,1.024997,23518.063,23518.063
USA,1991,.4993872046470642,,39870.652,,20.06,,,,63945.848,63945.848
USA,1992,.4978993237018585,,40706.586,,20.07,,,,63945.848,63945.848
USA,1993,.4996585547924042,,41278.801,,20.22,,,,63945.848,63945.848
